"decision_date","company_ID","external_score_ver01","external_score_ver02","external_score_ver03","age","province","juridical_form","industry_sector","gross_margin_ratio","core_income_ratio","cash_asset_ratio","consolidated_liabilities_ratio","revenues","cr_available","region","geo_area","last_statement_age","days_to_default","target"
"2021-02-11",4521961250,6,1,"H",19,"GO","SR","Distribuzione",0.174202496532594,0.0020465592223075,0.000303490136570561,0.10374479889043,3913,"TRUE","Friuli-Venezia Giulia","Nord-est",2,1498,0
"2022-01-27",2474312800,8,2,"C",1,"FE","SR","Distribuzione",0.0909090909090909,0.0334728033472803,0.0186915887850467,0.0909090909090909,239,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2020-10-29",6780727890,6,1,"O",16,"MI","SR","Utility",0.160980376190864,0.00737166599651521,0.0830267475390275,0.0699454441820699,29844,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-09-17",8955593210,10,3,"O",6,"CT","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Sicilia","Isole",2,1498,0
"2022-05-06",7224836930,5,1,"E",20,"CT","SC","Servizi",0.26491646778043,0.00462962962962963,0.170087976539589,0.686555290373906,432,"TRUE","Sicilia","Isole",2,1498,0
"2022-01-25",1334712520,5,2,"I",20,"BT","SU","Distribuzione",0.252564102564103,0.0532544378698225,0.0785498489425982,0.264102564102564,1014,"TRUE","Puglia","Sud",2,1498,0
"2022-03-24",824387660,6,2,"L",14,"BO","SR","Costruzioni e materiali per costruzioni",0.359683794466403,0.055234954657873,0.0391304347826087,0.136363636363636,1213,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-04-07",2694195170,8,3,"E",6,"TA","SR","Servizi",0.632075471698113,0.0450819672131148,0,0.160377358490566,244,"TRUE","Puglia","Sud",2,760,1
"2021-03-10",880382050,8,2,"L",3,"FI","SR","Meccanica",0.259694477085781,0.00717948717948718,0.0981818181818182,0.381903642773208,975,"TRUE","Toscana","Centro",2,1498,0
"2022-02-01",4812089780,10,2,"H",5,"MN","RS","Servizi",0.329896907216495,0.01,0.0909090909090909,0.0103092783505155,100,"TRUE","Lombardia","Nord-ovest",4,1498,0
"2022-03-29",2709025070,6,3,"G",2,"PA","SR","Servizi",0.238589211618257,0.138461538461538,0.0435779816513761,0.510373443983402,262,"TRUE","Sicilia","Isole",2,1498,0
"2021-07-08",7617247370,8,1,"D",12,"CR","SU","Costruzioni e materiali per costruzioni",0.325128560697983,0.0240824775097524,0.0193406885550977,0.143294620673716,25229,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2022-02-15",7653112340,9,3,"F",4,"RM","SR","Costruzioni e materiali per costruzioni",0.296703296703297,0.0615384615384615,0.10989010989011,0.0989010989010989,67,"FALSE","Lazio","Centro",2,1498,0
"2021-07-06",9759307900,10,3,"A",6,"TV","SR","Metallurgia e prodotti in metallo",0.380200857643313,0.0312323533452814,0,0.389757560082592,1268.5,"TRUE","Veneto","Nord-est",2,211,1
"2021-02-05",6211329290,7,2,"C",6,"RM","SR","Costruzioni e materiali per costruzioni",0.251870324189526,0.0320404721753794,0.0651465798045603,0.377182044887781,1233,"TRUE","Lazio","Centro",2,1498,0
"2020-11-26",6986545290,8,2,"I",6,"LE","SR","Costruzioni e materiali per costruzioni",0.185661440901885,0.140568099053168,0.0211004273504274,0.440901884798309,2758,"TRUE","Puglia","Sud",1,1498,0
"2022-03-23",504613730,8,2,"C",6,"PN","SR","Servizi",0.160493827160494,0.0263157894736842,0.0454545454545455,0.679012345679012,76,"TRUE","Friuli-Venezia Giulia","Nord-est",3,1498,0
"2022-06-13",2259021070,5,1,"G",19,"PI","SC","Trasporti",0.902044399849492,0.00328407224958949,0.122366863905325,0.542957481500063,9751,"TRUE","Toscana","Centro",2,1498,0
"2022-02-21",6642258370,5,1,"I",7,"LE","SR","Agricoltura",0.282694848084544,0.00607697501688049,0.191176470588235,0.420079260237781,1481,"TRUE","Puglia","Sud",2,1498,0
"2021-09-16",8825988390,7,2,"H",11,"AN","SU","Distribuzione",0.0868725868725869,0.0353488372093023,0.0200501253132832,0.525096525096525,1075,"TRUE","Marche","Centro",1,1498,0
"2021-03-23",4993689790,8,2,"M",9,"MI","SR","Servizi",0.417562724014337,-0.0546666666666667,0.186274509803922,0.0698924731182796,750,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2020-11-06",8245627070,5,1,"C",4,"TV","SR","Chimica di base e intermedi",0.255828220858896,0.0290680251723105,0.0188133140376266,0.12638036809816,3337,"TRUE","Veneto","Nord-est",1,453,1
"2021-08-06",1935095100,7,2,"I",5,"MI","SU","Distribuzione",0.170731707317073,-0.0099009900990099,0.0209205020920502,0.41869918699187,205,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-01-25",9805245030,7,1,"E",11,"NO","SU","Utility",0.36472602739726,0.012186865267434,0.00133511348464619,0.262842465753425,1486,"TRUE","Piemonte","Nord-ovest",2,1498,0
"2021-09-21",6238284830,8,1,"B",29,"BA","SR","Utility",0.200655021834061,0.0541547277936963,0.0121546961325967,0.544541484716157,3490,"TRUE","Puglia","Sud",1,1498,0
"2022-05-25",1297452290,4,1,"I",3,"MI","SR","Metallurgia e prodotti in metallo",0.687397708674304,0.0943672275054865,0.430604982206406,0.417348608837971,1367,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-03-21",2182196630,4,1,"H",61,"MI","SU","Costruzioni e materiali per costruzioni",0.16,0.154354354354354,0.0383014154870941,0.633529411764706,360,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-11-01",6251339170,5,2,"A",1,"BA","SR","Distribuzione",0.062015503875969,0.0186683260734287,0.0849673202614379,0.382945736434109,1607,"TRUE","Puglia","Sud",2,183,1
"2021-08-10",2592879950,10,3,"B",7,"RN","SR","Distribuzione",0.229961682960403,0.0296371270618898,0,0.370582043783666,946,"TRUE","Emilia-Romagna","Nord-est",2,728,1
"2021-12-09",4666159380,6,1,"H",3,"NO","RS","Servizi",0.68780487804878,0.00700025926886181,0.122406639004149,0.131707317073171,3857,"TRUE","Piemonte","Nord-ovest",1,1498,0
"2022-03-09",932080330,6,1,"M",8,"MB","SU","Metallurgia e prodotti in metallo",0.437068965517241,-0.00541655919525406,0,0.267241379310345,7627,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2020-05-27",2775600800,6,3,"M",5,"BA","SR","Costruzioni e materiali per costruzioni",0.224285714285714,0.0493583415597236,0.0381231671554252,0.534285714285714,1013,"TRUE","Puglia","Sud",2,1498,0
"2021-06-10",9223969250,10,3,"D",2,"VT","RS","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"FALSE","Lazio","Centro",2,1498,0
"2022-05-23",6675212460,5,1,"E",3,"FR","SC","Servizi",0.305039787798409,0.0091324200913242,0.481751824817518,0.56763925729443,230,"TRUE","Lazio","Centro",2,1498,0
"2021-09-27",6050007890,5,2,"H",2,"MB","SR","Costruzioni e materiali per costruzioni",0.282352941176471,-0.0147058823529412,0.65,0.176470588235294,138,"FALSE","Lombardia","Nord-ovest",1,1498,0
"2020-05-27",4402418500,6,3,"H",3,"RM","RS","Distribuzione",0.229961682960403,0.0296371270618898,0,0.370582043783666,946,"FALSE","Lazio","Centro",2,489,1
"2020-07-20",7477645840,6,2,"H",2,"VB","SR","Servizi",0.628712871287129,0.0785498489425982,0.64,0.143564356435644,331,"FALSE","Piemonte","Nord-ovest",2,1498,0
"2021-07-05",1238837160,8,1,"E",4,"UD","SR","Meccanica",0.134606841403821,0.206053550640279,0.0572139303482587,0.538427365615282,1076,"TRUE","Friuli-Venezia Giulia","Nord-est",2,1498,0
"2020-10-19",7789705800,5,2,"D",7,"PD","SR","Distribuzione",0.0748299319727891,0.00409556313993174,0.135135135135135,0.244897959183673,1465,"TRUE","Veneto","Nord-est",1,709,1
"2021-07-08",490742030,7,1,"F",3,"MI","SR","Metallurgia e prodotti in metallo",0.1415313225058,-0.0317028985507246,0,0.0726991492652746,1222,"TRUE","Lombardia","Nord-ovest",2,669,1
"2021-01-18",6762196960,8,2,"H",11,"PR","SR","Costruzioni e materiali per costruzioni",0.112342259156664,0.00790687458818362,0.0124631026566087,0.290858725761773,4553,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-07-12",6152560300,8,2,"C",3,"RN","RS","Servizi",0.552,-0.0561797752808989,0.0686274509803922,0.224,178,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2022-05-12",8767469850,6,2,"D",3,"PU","RS","Servizi",0.504132231404959,0.0354609929078014,0.0695652173913043,0.446280991735537,141,"FALSE","Marche","Centro",2,1498,0
"2021-04-14",187094370,7,3,"E",3,"MS","RS","Distribuzione",0.344262295081967,0.044404973357016,0.0655737704918033,0.434426229508197,563,"TRUE","Toscana","Centro",2,1498,0
"2020-09-16",9431964930,8,1,"C",39,"MN","SR","Distribuzione",0.0571233278000195,0.00460483037308524,0.00787132101300479,0.355922273215506,10641,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-05-24",4407211100,6,2,"A",7,"SA","SR","Distribuzione",0.038591655181055,0.0227535227535228,0.021281412723568,0.559954892870568,8685,"TRUE","Campania","Sud",2,469,1
"2020-12-16",9691314180,10,1,"G",16,"TO","SR","Agricoltura",0.248282476489609,0.0587511758363457,0,0.469809367570944,598,"FALSE","Piemonte","Nord-ovest",2,1498,0
"2022-02-09",1067908730,10,2,"C",4,"TV","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Veneto","Nord-est",2,1498,0
"2021-01-13",5687155020,4,1,"H",27,"MI","SR","Meccanica",0.174325581395349,0.0135363790186125,0.0652365559800176,0.604093023255814,2414,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-04-13",8169608540,8,1,"M",11,"TP","OO","Servizi",0.173214285714286,-0.4,0.0116731517509728,0.171428571428571,165,"TRUE","Sicilia","Isole",3,1498,0
"2022-01-27",4153941080,9,2,"C",7,"MI","SR","Metallurgia e prodotti in metallo",0.198979591836735,0.0238095238095238,0.0822784810126582,0.23469387755102,168,"TRUE","Lombardia","Nord-ovest",3,1498,0
"2022-05-16",250530,6,3,"I",4,"FG","SR","Distribuzione",0.483994878361076,0.0608584240871236,0.200980392156863,0.869398207426376,3122,"TRUE","Puglia","Sud",2,333,1
"2020-10-14",1976655350,4,1,"I",6,"PG","SR","Distribuzione",0.27165098929614,0.0417394341599721,0.20383877159309,0.37463509568602,11452,"TRUE","Umbria","Centro",1,1498,0
"2021-03-15",6119818550,5,2,"G",6,"BS","SR","Servizi",0.640350877192982,-0.0857142857142857,0.12962962962963,0.447368421052632,126,"TRUE","Lombardia","Nord-ovest",2,876,1
"2021-03-04",6843545610,5,2,"E",5,"RM","SR","Servizi",0.27390180878553,0.0469220835126991,0.32034632034632,0.0869939707149009,2323,"TRUE","Lazio","Centro",2,757,1
"2020-11-06",9347833530,6,2,"G",6,"BN","SR","Chimica di base e intermedi",0.135371179039301,0.00815347721822542,0.0245478036175711,0.0788755458515284,2255,"TRUE","Campania","Sud",1,1498,0
"2021-08-23",4536049760,5,1,"E",7,"AL","SC","Servizi",1.2803738317757,0.00240096038415366,0.0305498981670061,0.280373831775701,833,"TRUE","Piemonte","Nord-ovest",2,1498,0
"2022-03-29",9039820590,10,2,"A",3,"CR","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-03-17",896980210,7,3,"F",10,"BA","SU","Distribuzione",0.342892768079801,0.0207570207570208,0.073134328358209,0.310473815461347,819,"TRUE","Puglia","Sud",2,1498,0
"2020-07-27",6861632900,10,2,"D",1,"AV","SR","Agricoltura",0.0666666666666667,0.326315789473684,0.0501089324618736,0.0688172043010753,429,"FALSE","Campania","Sud",2,831,1
"2021-04-12",2099221710,6,2,"N",7,"RM","SR","Servizi",0.0103448275862069,0.162790697674419,0.215547703180212,0.310344827586207,258,"TRUE","Lazio","Centro",2,1498,0
"2021-11-02",1482511500,5,1,"M",32,"PV","SR","Servizi",0.322727272727273,0.0859649122807018,0.660984848484849,0.285227272727273,579,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-07-07",2860606170,6,1,"E",23,"SR","SR","Utility",0.38107752956636,0.0338827838827839,0.0975609756097561,0.300919842312746,1133,"TRUE","Sicilia","Isole",2,1498,0
"2021-07-22",5690486360,8,1,"G",3,"PR","SR","Meccanica",0.222268907563025,0.0118995152049361,0.00423928403203015,0.189915966386555,2881,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2022-02-25",7408169370,6,1,"D",9,"PC","SR","Distribuzione",0.119025304592315,0.00821917808219178,0.239059080962801,0.18369259606373,2965,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-02-22",9783430360,6,1,"D",6,"MI","SR","Servizi",0.0298925735637553,0.931851851851852,0.0689029918404352,0.698505371321812,2088,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-01-16",8688957180,4,1,"C",3,"FI","RS","Servizi",0.573122529644269,0.0386100386100386,0.268518518518519,0.695652173913043,263,"TRUE","Toscana","Centro",2,1498,0
"2020-11-12",1988509330,6,2,"M",7,"AV","SR","Sistema moda",0.252202643171806,-0.0125104253544621,0.161547212741752,0.131057268722467,1199,"FALSE","Campania","Sud",2,1498,0
"2020-11-25",6968390660,8,3,"D",4,"CA","SR","Costruzioni e materiali per costruzioni",0.0787080589526497,0.0856627592425609,0.0334044065387349,0.353402320476638,2419,"TRUE","Sardegna","Isole",1,1498,0
"2022-01-25",7789713090,8,2,"E",4,"MI","SR","Meccanica",0.23953488372093,0.0843513670738802,0.043050430504305,0.218604651162791,1719,"TRUE","Lombardia","Nord-ovest",2,344,1
"2022-08-12",6974613080,5,1,"N",35,"MI","SR","Costruzioni e materiali per costruzioni",0.475653133815773,0.0617671944880938,0.176045627376426,0.194774929473813,8273,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2022-01-12",3561815110,4,1,"D",13,"PD","SP","Alimentare",0.368572292800968,0.0556875921980003,0.0248651184611776,0.439730792498488,24131,"TRUE","Veneto","Nord-est",2,202,1
"2021-01-18",1626890770,6,1,"E",5,"AL","SR","Costruzioni e materiali per costruzioni",0.266666666666667,0.240437158469945,0.0276243093922652,0.97037037037037,195,"TRUE","Piemonte","Nord-ovest",2,1498,0
"2022-02-07",994458230,6,3,"D",8,"SA","SR","Distribuzione",0.0554493307839388,0.0328227571115974,0.108761329305136,0.380497131931166,457,"TRUE","Campania","Sud",3,1498,0
"2022-04-05",7589363490,8,3,"I",2,"RM","SR","Costruzioni e materiali per costruzioni",0.151515151515152,0.0454545454545455,0.0538461538461538,0.439393939393939,264,"TRUE","Lazio","Centro",2,1498,0
"2022-03-24",4008081390,10,2,"I",11,"MI","SR","Distribuzione",0.229961682960403,0.0296371270618898,0,0.370582043783666,946,"TRUE","Lombardia","Nord-ovest",2,384,1
"2021-04-27",1542974040,6,2,"C",2,"BO","SR","Trasporti",0.486631016042781,0.0258064516129032,0.0668789808917197,0.168449197860963,620,"TRUE","Emilia-Romagna","Nord-est",2,799,1
"2021-12-11",2938732290,7,3,"F",1,"RM","RS","Servizi",0.410958904109589,0.154285714285714,0.169014084507042,0.835616438356164,175,"TRUE","Lazio","Centro",1,237,1
"2021-06-11",9946442410,7,2,"M",2,"TV","SR","Metallurgia e prodotti in metallo",0.138728323699422,0.063013698630137,0.236686390532544,0.144508670520231,365,"FALSE","Veneto","Nord-est",2,1498,0
"2020-09-12",6391858110,5,1,"D",11,"UD","SR","Metallurgia e prodotti in metallo",0.21291696238467,0.0116873630387144,0.00232378001549187,0.224272533711852,1369,"TRUE","Friuli-Venezia Giulia","Nord-est",2,1498,0
"2020-10-15",3551953150,7,1,"C",9,"MI","SU","Servizi",0.897015798712697,0.0229102167182663,0.0844444444444444,0.160327677004096,3230,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-11-23",9530889860,6,1,"L",12,"MI","OC","Servizi",0.00151566183900303,0.00191938579654511,0.0296308838469353,0.18002694509936,11462,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-07-02",3105916930,6,3,"H",4,"TE","SR","Distribuzione",0.0669642857142857,0.116207951070336,0.263157894736842,0.325892857142857,327,"TRUE","Abruzzo","Sud",2,1498,0
"2021-09-14",9256427150,3,1,"M",24,"CR","SR","Distribuzione",0.391304347826087,0.00914470145239376,0.0150375939849624,0.33416149068323,1859,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2020-09-14",8379032550,4,1,"D",16,"BS","SU","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-03-26",6271461840,7,1,"H",3,"TO","SR","Metallurgia e prodotti in metallo",0.344378698224852,0.178061607813674,0.00128907508862391,0.127810650887574,2662,"TRUE","Piemonte","Nord-ovest",2,370,1
"2021-07-05",1979899190,6,3,"H",4,"BA","RS","Costruzioni e materiali per costruzioni",2.19512195121951,0.116788321167883,0.0555555555555556,0.707317073170732,137,"TRUE","Puglia","Sud",2,764,1
"2020-12-24",9482993610,5,3,"E",4,"CE","SR","Distribuzione",0.147208121827411,0.0460251046025105,0.0172413793103448,0.32994923857868,478,"TRUE","Campania","Sud",1,1498,0
"2020-10-22",5877178810,4,1,"G",17,"TO","SR","Largo consumo / attività ricreativo-culturali",0.764106050305914,0.037156704361874,0.800387596899225,0.532970768184908,1857,"TRUE","Piemonte","Nord-ovest",1,1498,0
"2020-09-08",8564167980,6,1,"M",14,"VR","SR","Distribuzione",0.125850340136054,0.0320754716981132,0.12280701754386,0.312925170068027,1590,"TRUE","Veneto","Nord-est",1,1498,0
"2021-06-23",1781916560,4,1,"H",49,"BO","SR","Chimica di base e intermedi",0.265380390002746,0.00133837190993544,0.00515463917525773,0.387324910738808,13310,"TRUE","Emilia-Romagna","Nord-est",1,1498,0
"2022-04-13",9600212120,4,2,"E",2,"RM","SR","Costruzioni e materiali per costruzioni",0.536842105263158,0.0339414509970301,0.109489051094891,0.610526315789474,2357,"TRUE","Lazio","Centro",2,276,1
"2021-09-15",4840390210,8,2,"I",6,"RM","SR","Editoria e stampa",0.360849056603774,0.00169491525423729,0.0770533446232007,0.672843665768194,1251,"TRUE","Lazio","Centro",1,324,1
"2020-06-29",6629669750,4,1,"I",27,"RM","SR","Servizi",0.559782608695652,0.30718954248366,0.0276243093922652,0.668478260869565,306,"TRUE","Lazio","Centro",1,1498,0
"2022-05-10",8579180390,4,1,"L",16,"BS","SR","Distribuzione",0.0324410163339383,-0.0316868592730662,0.00149365197908887,0.626134301270417,1088,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-06-15",9426213400,8,2,"E",2,"UD","SR","Trasporti",0.232558139534884,-0.321428571428571,0.0384615384615385,0.244186046511628,56,"TRUE","Friuli-Venezia Giulia","Nord-est",3,784,1
"2022-01-19",8933299180,6,3,"F",6,"RM","RS","Distribuzione",3,0.421052631578947,0.5,0.131578947368421,133,"TRUE","Lazio","Centro",2,1498,0
"2021-03-22",6188402430,5,2,"H",5,"MN","SR","Distribuzione",0.34443231441048,0.115702479338843,0.114014251781473,0.948689956331878,5203,"FALSE","Lombardia","Nord-ovest",2,868,1
"2022-03-22",4349459300,8,3,"M",7,"CB","SR","Trasporti",0.472883597883598,-0.0259365994236311,0.118745332337565,0.0747354497354497,2197,"TRUE","Molise","Sud",2,1498,0
"2021-03-09",3395036580,6,2,"M",3,"VA","SR","Servizi",0.361477572559367,0.0748663101604278,0.198019801980198,0.176781002638522,561,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2020-08-31",1611009480,5,2,"E",9,"PZ","SR","Costruzioni e materiali per costruzioni",0.342733188720174,0.0853432282003711,0.198412698412698,0.468546637744035,539,"TRUE","Basilicata","Sud",2,1498,0
"2020-12-24",6454499960,5,1,"G",4,"MI","SR","Utility",0.162325405813515,0.0259421081376297,0.0131133671742809,0.125330313325783,7324,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-09-21",7761540690,8,3,"C",3,"FM","SR","Distribuzione",0.0949554896142433,0.0181159420289855,0.030188679245283,0.492581602373887,276,"TRUE","Marche","Centro",1,1498,0
"2020-10-29",4207234800,5,1,"C",12,"VC","SU","Servizi",0.0451263537906137,-0.127049180327869,0.0285714285714286,0.672382671480144,488,"TRUE","Piemonte","Nord-ovest",2,1498,0
"2020-11-23",9657868340,7,1,"C",5,"LU","SR","Metallurgia e prodotti in metallo",0.6510663507109,0.0247501189909567,0.0223152022315202,0.118483412322275,2105,"TRUE","Toscana","Centro",1,858,1
"2020-11-17",8216662290,7,1,"A",3,"PD","SR","Meccanica",0.170238095238095,0.053133514986376,0.433155080213904,0.489285714285714,1610,"TRUE","Veneto","Nord-est",2,532,1
"2020-11-20",991223720,10,1,"G",0,"MI","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"FALSE","Lombardia","Nord-ovest",2,1498,0
"2022-02-20",9970527510,6,2,"I",10,"BA","SR","Servizi",0.617834394904459,0.0568306010928962,0.114649681528662,0.54140127388535,916,"FALSE","Puglia","Sud",2,1498,0
"2021-02-12",7844380230,5,1,"H",38,"MB","SR","Altri beni di consumo",0.28812893081761,0.0112936344969199,0.0503875968992248,0.481918238993711,4815,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-09-13",3961256600,6,1,"H",2,"PD","RS","Meccanica",0.501340482573727,0.00911854103343465,0.0429447852760736,0.289544235924933,814,"FALSE","Veneto","Nord-est",1,1498,0
"2021-09-29",39615230,6,1,"C",19,"PG","SR","Servizi",0.67245418216894,0.0426322693484915,0.0169240880709826,0.320242524459143,9237,"TRUE","Umbria","Centro",1,1498,0
"2021-09-21",1235669190,6,1,"E",11,"BO","SR","Servizi",0.158640226628895,0.0723981900452489,0.24188790560472,0.30028328611898,442,"TRUE","Emilia-Romagna","Nord-est",1,1498,0
"2021-10-13",1461179880,6,2,"E",4,"VA","RS","Distribuzione",0.4375,0.333333333333333,0.25,0.541666666666667,52,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-05-28",1719011150,5,2,"N",4,"CE","SR","Distribuzione",0.394219653179191,0.0278720743255315,0.830705394190871,0.329479768786127,5613,"TRUE","Campania","Sud",2,1498,0
